Node,stress,X,Y,Z
58327  ,7.508e-03   ,300  ,1286  ,-76.5
58328  ,1.077e-02   ,300  ,1290  ,-76.5
58329  ,8.184e-03   ,300  ,1294  ,-76.5
58330  ,7.364e-03   ,300  ,1298  ,-76.5
58331  ,1.110e-02   ,300  ,1302  ,-76.5
58332  ,9.290e-03   ,300  ,1306  ,-76.5
58333  ,7.583e-03   ,300  ,1310  ,-76.5
58334  ,7.308e-03   ,300  ,1314  ,-76.5
58335  ,7.761e-03   ,300  ,1318  ,-76.5
58336  ,9.946e-03   ,300  ,1322  ,-76.5
58337  ,9.559e-03   ,300  ,1326  ,-76.5
58338  ,7.876e-03   ,300  ,1330  ,-76.5
58339  ,1.120e-02   ,300  ,1334  ,-76.5
58340  ,9.336e-03   ,300  ,1338  ,-76.5
58341  ,9.522e-03   ,300  ,1342  ,-76.5
58342  ,7.334e-03   ,300  ,1346  ,-76.5
58343  ,1.148e-02   ,300  ,1350  ,-76.5
58344  ,9.300e-03   ,300  ,1354  ,-76.5
58345  ,9.245e-03   ,300  ,1358  ,-76.5
58346  ,9.225e-03   ,300  ,1362  ,-76.5
58347  ,9.321e-03   ,300  ,1366  ,-76.5
58348  ,7.293e-03   ,300  ,1370  ,-76.5
58349  ,1.127e-02   ,300  ,1374  ,-76.5
58350  ,9.468e-03   ,300  ,1378  ,-76.5
58351  ,9.156e-03   ,300  ,1382  ,-76.5
58352  ,9.314e-03   ,300  ,1386  ,-76.5
58353  ,9.331e-03   ,300  ,1390  ,-76.5
58354  ,9.387e-03   ,300  ,1394  ,-76.5
58355  ,7.969e-03   ,300  ,1398  ,-76.5
58356  ,8.447e-03   ,300  ,1402  ,-76.5
58357  ,9.117e-03   ,300  ,1406  ,-76.5
58358  ,8.054e-03   ,300  ,1410  ,-76.5
58359  ,8.402e-03   ,300  ,1414  ,-76.5
58360  ,9.570e-03   ,300  ,1418  ,-76.5
58361  ,8.600e-03   ,300  ,1422  ,-76.5
58362  ,7.426e-03   ,300  ,1426  ,-76.5
58363  ,1.151e-02   ,300  ,1430  ,-76.5
58364  ,9.288e-03   ,300  ,1434  ,-76.5
58365  ,8.395e-03   ,300  ,1438  ,-76.5
58366  ,7.643e-03   ,300  ,1442  ,-76.5
58367  ,1.141e-02   ,300  ,1446  ,-76.5
58368  ,9.469e-03   ,300  ,1450  ,-76.5
58369  ,9.398e-03   ,300  ,1454  ,-76.5
58370  ,9.462e-03   ,300  ,1458  ,-76.5
58371  ,8.593e-03   ,300  ,1462  ,-76.5
58372  ,1.004e-02   ,300  ,1466  ,-76.5
58373  ,7.896e-03   ,300  ,1470  ,-76.5
58374  ,7.839e-03   ,300  ,1474  ,-76.5
58375  ,1.102e-02   ,300  ,1478  ,-76.5
58376  ,1.053e-02   ,300  ,1482  ,-76.5
58377  ,7.515e-03   ,300  ,1486  ,-76.5
58378  ,9.321e-03   ,300  ,1490  ,-76.5
58379  ,9.509e-03   ,300  ,1494  ,-76.5
58380  ,9.427e-03   ,300  ,1498  ,-76.5
58381  ,9.429e-03   ,300  ,1502  ,-76.5
58382  ,8.472e-03   ,300  ,1506  ,-76.5
58383  ,9.937e-03   ,300  ,1510  ,-76.5
58384  ,7.407e-03   ,300  ,1514  ,-76.5
58385  ,1.134e-02   ,300  ,1518  ,-76.5
58386  ,9.405e-03   ,300  ,1522  ,-76.5
58387  ,9.376e-03   ,300  ,1526  ,-76.5
58388  ,9.435e-03   ,300  ,1530  ,-76.5
58389  ,9.432e-03   ,300  ,1534  ,-76.5
58390  ,9.438e-03   ,300  ,1538  ,-76.5
58391  ,9.424e-03   ,300  ,1542  ,-76.5
58392  ,9.464e-03   ,300  ,1546  ,-76.5
58393  ,9.455e-03   ,300  ,1550  ,-76.5
58394  ,9.497e-03   ,300  ,1554  ,-76.5
58395  ,7.900e-03   ,300  ,1558  ,-76.5
58396  ,8.616e-03   ,300  ,1562  ,-76.5
58397  ,8.593e-03   ,300  ,1566  ,-76.5
58398  ,9.857e-03   ,300  ,1570  ,-76.5
58399  ,9.574e-03   ,300  ,1574  ,-76.5
58400  ,9.491e-03   ,300  ,1578  ,-76.5
58401  ,9.474e-03   ,300  ,1582  ,-76.5
58402  ,9.462e-03   ,300  ,1586  ,-76.5
58403  ,9.441e-03   ,300  ,1590  ,-76.5
58404  ,8.498e-03   ,300  ,1594  ,-76.5
58405  ,9.855e-03   ,300  ,1598  ,-76.5
58406  ,9.348e-03   ,300  ,1602  ,-76.5
58407  ,9.058e-03   ,300  ,1606  ,-76.5
58408  ,9.740e-03   ,300  ,1610  ,-76.5
58409  ,9.314e-03   ,300  ,1614  ,-76.5
58410  ,9.461e-03   ,300  ,1618  ,-76.5
58411  ,7.599e-03   ,300  ,1622  ,-76.5
58412  ,7.393e-03   ,300  ,1626  ,-76.5
58413  ,7.808e-03   ,300  ,1630  ,-76.5
58414  ,7.348e-03   ,300  ,1634  ,-76.5
58415  ,9.204e-03   ,300  ,1638  ,-76.5
58416  ,9.454e-03   ,300  ,1642  ,-76.5
58417  ,9.264e-03   ,300  ,1646  ,-76.5
58418  ,9.364e-03   ,300  ,1650  ,-76.5
58419  ,8.369e-03   ,300  ,1654  ,-76.5
58420  ,8.078e-03   ,300  ,1658  ,-76.5
58421  ,8.279e-03   ,300  ,1662  ,-76.5
58422  ,7.151e-03   ,300  ,1666  ,-76.5
58423  ,1.199e-02   ,300  ,1670  ,-76.5
58424  ,8.333e-03   ,300  ,1674  ,-76.5
58425  ,8.214e-03   ,300  ,1678  ,-76.5
58426  ,9.559e-03   ,300  ,1682  ,-76.5
58427  ,7.810e-03   ,300  ,1686  ,-76.5
58428  ,8.541e-03   ,300  ,1690  ,-76.5
58429  ,8.472e-03   ,300  ,1694  ,-76.5
58430  ,8.203e-03   ,300  ,1698  ,-76.5
58431  ,8.423e-03   ,300  ,1702  ,-76.5
58432  ,8.783e-03   ,300  ,1706  ,-76.5
58433  ,9.764e-03   ,300  ,1710  ,-76.5
58434  ,9.279e-03   ,300  ,1714  ,-76.5
58435  ,6.570e-03   ,300  ,1718  ,-76.5
58436  ,1.141e-02   ,300  ,1722  ,-76.5
58437  ,8.331e-03   ,300  ,1726  ,-76.5
58438  ,9.538e-03   ,300  ,1730  ,-76.5
58439  ,7.201e-03   ,300  ,1734  ,-76.5
58440  ,1.105e-02   ,300  ,1738  ,-76.5
58441  ,9.110e-03   ,300  ,1742  ,-76.5
58442  ,8.016e-03   ,300  ,1746  ,-76.5
58443  ,9.457e-03   ,300  ,1750  ,-76.5
58444  ,9.117e-03   ,300  ,1754  ,-76.5
