Node;stress;X;Y;Z
115820;6,51E-03;299,9999085;2 735,90332031;-75
116096;1,78E-02;299,9999085;2 735,90332031;-73,5
92907;1,13E-02;299,9999085;2 734,17700195;-76,5
94798;1,75E-02;299,9999085;2 734,17700195;-73,5
103539;5,97E-03;299,9999085;2 734,17700195;-75
115887;3,90E-03;299,9999085;2 732,45092773;-75
115888;1,83E-02;299,9999085;2 732,45092773;-73,5
116100;1,26E-02;299,9999085;2 732,45092773;-76,5
92906;1,14E-02;299,9999085;2 730,72509766;-76,5
94799;1,86E-02;299,9999085;2 730,72509766;-73,5
113745;5,63E-03;299,9999085;2 730,72509766;-75
115810;1,88E-02;299,9999085;2 728,99877930;-73,5
115890;3,45E-03;299,9999085;2 728,99877930;-75
115891;1,20E-02;299,9999085;2 728,99877930;-76,5
92905;1,25E-02;299,9999085;2 727,27270508;-76,5
94800;1,87E-02;299,9999085;2 727,27270508;-73,5
107968;5,20E-03;299,9999085;2 727,27270508;-75
115812;1,94E-02;299,9999085;2 725,54663086;-73,5
115813;1,24E-02;299,9999085;2 725,54663086;-76,5
115814;3,37E-03;299,9999085;2 725,54663086;-75
92904;1,38E-02;299,9999085;2 723,82055664;-76,5
94801;2,12E-02;299,9999085;2 723,82055664;-73,5
100302;3,94E-03;299,9999085;2 723,82055664;-75
112288;2,29E-02;299,9999085;2 722,09423828;-73,5
116407;2,51E-03;299,9999085;2 722,09423828;-75
123045;1,73E-02;299,9999085;2 722,09423828;-76,5
92903;1,55E-02;299,9999085;2 720,36816406;-76,5
94802;2,56E-02;299,9999085;2 720,36816406;-73,5
108476;5,64E-03;299,9999085;2 720,36816406;-75
112214;2,38E-02;299,9999085;2 718,64233398;-73,5
112215;7,64E-03;299,9999085;2 718,64233398;-75
