Node  ,stress,X,Y,Z
92349  ,2.857e-02   ,300  ,1611.1  ,-76.5
92350  ,2.906e-02   ,300  ,1612.7  ,-76.5
92351  ,3.844e-02   ,300  ,1614.2  ,-76.5
92352  ,2.764e-02   ,300  ,1615.7  ,-76.5
92353  ,3.241e-02   ,300  ,1617.3  ,-76.5
92354  ,3.525e-02   ,300  ,1618.8  ,-76.5
92355  ,3.265e-02   ,300  ,1620.4  ,-76.5
92356  ,3.361e-02   ,300  ,1621.9  ,-76.5
92357  ,3.690e-02   ,300  ,1623.5  ,-76.5
92358  ,3.478e-02   ,300  ,1625  ,-76.5
92359  ,3.610e-02   ,300  ,1626.5  ,-76.5
92360  ,3.369e-02   ,300  ,1628.1  ,-76.5
92361  ,3.920e-02   ,300  ,1629.6  ,-76.5
92362  ,4.225e-02   ,300  ,1631.2  ,-76.5
92363  ,3.879e-02   ,300  ,1632.7  ,-76.5
92364  ,3.565e-02   ,300  ,1634.3  ,-76.5
92365  ,4.308e-02   ,300  ,1635.8  ,-76.5
92366  ,4.060e-02   ,300  ,1637.3  ,-76.5
92367  ,4.236e-02   ,300  ,1638.9  ,-76.5
92368  ,4.633e-02   ,300  ,1640.4  ,-76.5
92369  ,4.189e-02   ,300  ,1642  ,-76.5
92370  ,4.805e-02   ,300  ,1643.5  ,-76.5
92371  ,4.836e-02   ,300  ,1645.1  ,-76.5
92372  ,4.901e-02   ,300  ,1646.6  ,-76.5
92373  ,4.930e-02   ,300  ,1648.1  ,-76.5
92374  ,4.641e-02   ,300  ,1649.7  ,-76.5
92375  ,4.702e-02   ,300  ,1651.2  ,-76.5
92376  ,5.193e-02   ,300  ,1652.8  ,-76.5
92377  ,4.529e-02   ,300  ,1654.3  ,-76.5
92378  ,5.458e-02   ,300  ,1655.9  ,-76.5
92379  ,5.423e-02   ,300  ,1657.4  ,-76.5
92380  ,4.946e-02   ,300  ,1659  ,-76.5
92381  ,6.575e-02   ,300  ,1660.5  ,-76.5
92382  ,5.044e-02   ,300  ,1662  ,-76.5
92383  ,5.856e-02   ,300  ,1663.6  ,-76.5
92384  ,5.874e-02   ,300  ,1665.1  ,-76.5
92385  ,5.246e-02   ,300  ,1666.7  ,-76.5
92386  ,5.676e-02   ,300  ,1668.2  ,-76.5
92387  ,6.591e-02   ,300  ,1669.8  ,-76.5
92388  ,7.787e-02   ,300  ,1671.3  ,-76.5
92389  ,6.160e-02   ,300  ,1672.8  ,-76.5
