Location,stress,X,Y,Z
65171  ,3.149e-02   ,305  ,1412.4  ,-76.484
65172  ,4.390e-01   ,305  ,63.504  ,-76.484
65173  ,3.590e-01   ,305  ,63.504  ,-74.992
65189  ,2.391e-02   ,305  ,1189.1  ,-74.992
65190  ,2.431e-02   ,305  ,1186.9  ,-74.992
65191  ,2.780e-02   ,305  ,1189.1  ,-73.5
65203  ,3.653e-02   ,305  ,2413.1  ,-74.992
65212  ,4.728e-02   ,305  ,2410.9  ,-76.484
65218  ,2.902e-02   ,305  ,751.09  ,-73.5
65220  ,2.340e-02   ,305  ,753.28  ,-74.992
65229  ,2.700e-02   ,305  ,913.14  ,-73.5
65238  ,3.283e-02   ,305  ,751.09  ,-76.484
65248  ,5.111e-02   ,305  ,2702.2  ,-74.992
65250  ,5.659e-02   ,305  ,2700  ,-76.484
65253  ,4.891e-02   ,305  ,698.54  ,-76.484
65257  ,7.023e-02   ,305  ,2697.8  ,-74.992
65280  ,3.237e-02   ,305  ,1999.3  ,-74.992
65281  ,4.364e-02   ,305  ,1999.3  ,-76.484
65284  ,4.336e-01   ,305  ,2932.1  ,-73.5
65308  ,2.667e-02   ,305  ,1224.1  ,-73.5
65313  ,2.307e-02   ,305  ,1226.3  ,-74.992
65326  ,4.413e-02   ,305  ,821.17  ,-73.5
65331  ,3.823e-02   ,305  ,818.98  ,-74.992
65342  ,2.765e-02   ,305  ,823.36  ,-74.992
65343  ,3.000e-02   ,305  ,821.17  ,-76.484
65344  ,3.447e-02   ,305  ,821.17  ,-74.992
65369  ,3.214e-02   ,305  ,1881  ,-76.484
65372  ,2.365e-02   ,305  ,1883.2  ,-74.992
65378  ,2.249e-02   ,305  ,906.57  ,-74.992
65394  ,2.243e-02   ,305  ,910.95  ,-74.992
65395  ,2.222e-02   ,305  ,908.76  ,-74.992
65396  ,2.621e-02   ,305  ,908.76  ,-73.5
65405  ,3.724e-01   ,305  ,2940.9  ,-74.992
65406  ,3.685e-01   ,305  ,2938.7  ,-74.992
65407  ,4.689e-01   ,305  ,2940.9  ,-73.5
65447  ,6.020e-01   ,305  ,2995.6  ,-74.992
65452  ,7.938e-01   ,305  ,3000  ,-74.992
65457  ,3.273e-02   ,305  ,1022.6  ,-74.992
65458  ,3.438e-02   ,305  ,1020.4  ,-74.992
65459  ,2.473e-02   ,305  ,1022.6  ,-73.5
65462  ,6.836e-01   ,305  ,2997.8  ,-73.5
65465  ,5.555e-02   ,305  ,446.72  ,-74.992
65479  ,5.548e-02   ,305  ,444.53  ,-74.992
65480  ,5.527e-02   ,305  ,442.34  ,-74.992
65481  ,6.572e-02   ,305  ,444.53  ,-73.5
65503  ,5.503e-02   ,305  ,2553.3  ,-74.992
65504  ,6.893e-02   ,305  ,2551.1  ,-76.484
65505  ,5.409e-02   ,305  ,2551.1  ,-74.992
65508  ,5.250e-02   ,305  ,2548.9  ,-74.992
65513  ,6.494e-02   ,305  ,2551.1  ,-73.5
65532  ,2.266e-02   ,305  ,1484.7  ,-74.992
65533  ,2.790e-02   ,305  ,1486.9  ,-73.5
65577  ,2.361e-02   ,305  ,1892  ,-74.992
65578  ,3.201e-02   ,305  ,1889.8  ,-76.484
65579  ,2.369e-02   ,305  ,1889.8  ,-74.992
65582  ,3.226e-02   ,305  ,1653.3  ,-76.484
65587  ,2.380e-02   ,305  ,1659.9  ,-74.992
65588  ,3.225e-02   ,305  ,1657.7  ,-76.484
65589  ,2.443e-02   ,305  ,1657.7  ,-74.992
65592  ,1.369e-02   ,305  ,2754.7  ,-74.992
65604  ,2.084e-02   ,305  ,2752.6  ,-76.484
65626  ,2.350e-02   ,305  ,1397.1  ,-74.992
65643  ,3.125e-02   ,305  ,1399.3  ,-76.484
65648  ,2.326e-02   ,305  ,1401.5  ,-74.992
65660  ,2.358e-02   ,305  ,1988.3  ,-74.992
65662  ,2.738e-02   ,305  ,1990.5  ,-73.5
65672  ,5.811e-02   ,305  ,2531.4  ,-74.992
65693  ,5.598e-02   ,305  ,2529.2  ,-74.992
65694  ,8.443e-02   ,305  ,2529.2  ,-76.484
65695  ,7.291e-02   ,305  ,2527  ,-74.992
65715  ,6.581e-02   ,305  ,2573  ,-73.5
65722  ,2.818e-02   ,305  ,2308  ,-74.992
65723  ,3.277e-02   ,305  ,2310.2  ,-73.5
65725  ,5.612e-02   ,305  ,2575.2  ,-74.992
65732  ,2.807e-02   ,305  ,2305.8  ,-74.992
65733  ,2.823e-02   ,305  ,2303.6  ,-74.992
65734  ,3.242e-02   ,305  ,2305.8  ,-73.5
65736  ,2.361e-02   ,305  ,1756.2  ,-74.992
65738  ,2.530e-02   ,305  ,1758.4  ,-74.992
65739  ,2.701e-02   ,305  ,1758.4  ,-73.5
65760  ,5.797e-02   ,305  ,2577.4  ,-74.992
65761  ,6.563e-02   ,305  ,2577.4  ,-73.5
65776  ,3.561e-02   ,305  ,2292.7  ,-76.484
65811  ,2.440e-02   ,305  ,1392.7  ,-74.992
65812  ,3.178e-02   ,305  ,1390.5  ,-76.484
65813  ,2.367e-02   ,305  ,1390.5  ,-74.992
65827  ,2.462e-02   ,305  ,849.64  ,-74.992
65828  ,2.443e-02   ,305  ,847.45  ,-74.992
65831  ,3.518e-02   ,305  ,1259.1  ,-74.992
65833  ,3.421e-02   ,305  ,1261.3  ,-74.992
65834  ,4.865e-02   ,305  ,1259.1  ,-76.484
65848  ,2.793e-02   ,305  ,847.45  ,-73.5
65852  ,3.919e-02   ,305  ,1263.5  ,-76.484
65857  ,2.390e-02   ,305  ,845.26  ,-74.992
65860  ,2.712e-02   ,305  ,1292  ,-74.992
65866  ,3.011e-02   ,305  ,1294.2  ,-73.5
65877  ,4.543e-02   ,305  ,1294.2  ,-76.484
65887  ,5.174e-02   ,305  ,451.09  ,-74.992
65902  ,5.054e-02   ,305  ,455.47  ,-74.992
65908  ,6.833e-02   ,305  ,453.28  ,-76.484
65909  ,5.042e-02   ,305  ,453.28  ,-74.992
65918  ,6.301e-01   ,305  ,6.5693  ,-74.992
65919  ,6.681e-01   ,305  ,4.3796  ,-74.992
65920  ,7.228e-01   ,305  ,6.5693  ,-73.5
65923  ,5.885e-01   ,305  ,8.7591  ,-74.992
65931  ,7.431e-01   ,305  ,6.5693  ,-76.484
65938  ,2.396e-02   ,305  ,1646.7  ,-74.992
65958  ,2.224e-02   ,305  ,1651.1  ,-74.992
65959  ,2.374e-02   ,305  ,1648.9  ,-74.992
65960  ,2.729e-02   ,305  ,1648.9  ,-73.5
65980  ,3.293e-02   ,305  ,772.99  ,-76.484
65999  ,6.608e-02   ,305  ,448.91  ,-73.5
66001  ,7.779e-01   ,305  ,2973.7  ,-74.992
66002  ,8.736e-01   ,305  ,2971.5  ,-76.484
66003  ,6.916e-01   ,305  ,2971.5  ,-74.992
66007  ,6.567e-02   ,305  ,2461.3  ,-74.992
66008  ,5.897e-02   ,305  ,2459.1  ,-74.992
66009  ,7.610e-02   ,305  ,2459.1  ,-73.5
66013  ,7.077e-02   ,305  ,440.15  ,-76.484
66014  ,5.429e-02   ,305  ,440.15  ,-74.992
66029  ,2.393e-02   ,305  ,2075.9  ,-74.992
66030  ,3.145e-02   ,305  ,2073.7  ,-76.484
66033  ,2.793e-02   ,305  ,1521.9  ,-73.5
66040  ,2.410e-02   ,305  ,2078.1  ,-74.992
66041  ,2.765e-02   ,305  ,2078.1  ,-73.5
66048  ,2.264e-02   ,305  ,2069.3  ,-74.992
66059  ,5.106e-02   ,305  ,2481  ,-73.5
66062  ,5.154e-02   ,305  ,2478.8  ,-74.992
66067  ,2.727e-02   ,305  ,1828.5  ,-73.5
66073  ,4.132e-02   ,305  ,606.57  ,-73.5
66084  ,3.407e-02   ,305  ,608.76  ,-74.992
66085  ,4.574e-02   ,305  ,606.57  ,-76.484
66086  ,3.521e-02   ,305  ,606.57  ,-74.992
66097  ,2.783e-02   ,305  ,1263.5  ,-73.5
66106  ,2.532e-02   ,305  ,1267.9  ,-74.992
66107  ,2.521e-02   ,305  ,1265.7  ,-74.992
66108  ,2.814e-02   ,305  ,1267.9  ,-73.5
66124  ,6.129e-02   ,305  ,308.76  ,-76.484
66128  ,5.609e-02   ,305  ,308.76  ,-73.5
66129  ,1.637e-01   ,305  ,2857.7  ,-76.484
66139  ,1.339e-01   ,305  ,2857.7  ,-74.992
66140  ,1.714e-01   ,305  ,2857.7  ,-73.5
66143  ,6.886e-02   ,305  ,330.66  ,-76.484
66154  ,1.344e-01   ,305  ,2859.9  ,-74.992
66174  ,1.593e-03   ,305  ,2770.1  ,-74.992
66175  ,2.411e-03   ,305  ,2767.9  ,-74.992
66176  ,3.567e-03   ,305  ,2770.1  ,-73.5
66179  ,2.567e-03   ,305  ,2772.3  ,-74.992
66196  ,6.497e-02   ,305  ,2594.9  ,-74.992
66197  ,8.900e-02   ,305  ,2592.7  ,-74.992
66198  ,9.447e-02   ,305  ,2594.9  ,-73.5
66214  ,6.425e-02   ,305  ,2597.1  ,-74.992
66215  ,6.698e-02   ,305  ,2594.9  ,-76.484
66233  ,4.614e-01   ,305  ,59.124  ,-73.5
66237  ,2.797e-02   ,305  ,1578.8  ,-73.5
66256  ,3.605e-02   ,305  ,1151.8  ,-74.992
66257  ,3.056e-02   ,305  ,1149.6  ,-76.484
66258  ,3.262e-02   ,305  ,1149.6  ,-74.992
66259  ,2.785e-02   ,305  ,2316.8  ,-74.992
66260  ,3.220e-02   ,305  ,2314.6  ,-73.5
66266  ,3.250e-02   ,305  ,1578.8  ,-76.484
66267  ,2.436e-02   ,305  ,1578.8  ,-74.992
66291  ,4.920e-02   ,305  ,2809.5  ,-74.992
66292  ,5.792e-02   ,305  ,2809.5  ,-76.484
66293  ,4.458e-02   ,305  ,2807.3  ,-74.992
66302  ,2.912e-02   ,305  ,1443.1  ,-73.5
66312  ,3.183e-02   ,305  ,1443.1  ,-76.484
66313  ,4.231e-02   ,305  ,1828.5  ,-76.484
66323  ,2.728e-02   ,305  ,1097.1  ,-73.5
66341  ,5.400e-02   ,305  ,332.85  ,-74.992
66345  ,6.405e-02   ,305  ,335.04  ,-73.5
66354  ,8.884e-02   ,305  ,2833.6  ,-74.992
66366  ,1.100e-01   ,305  ,2835.8  ,-76.484
66369  ,9.074e-02   ,305  ,2835.8  ,-74.992
66370  ,1.170e-01   ,305  ,2835.8  ,-73.5
66372  ,3.750e-02   ,305  ,1018.2  ,-76.484
66377  ,2.343e-02   ,305  ,2019  ,-74.992
66378  ,3.179e-02   ,305  ,2016.8  ,-76.484
66379  ,2.301e-02   ,305  ,2016.8  ,-74.992
66388  ,2.328e-02   ,305  ,779.56  ,-74.992
66407  ,2.748e-02   ,305  ,2016.8  ,-73.5
66410  ,2.266e-02   ,305  ,2014.6  ,-74.992
66436  ,3.210e-02   ,305  ,1175.9  ,-76.484
66441  ,5.776e-02   ,305  ,345.99  ,-74.992
66443  ,5.629e-02   ,305  ,348.18  ,-74.992
66444  ,6.739e-02   ,305  ,348.18  ,-73.5
66451  ,2.269e-02   ,305  ,2141.6  ,-74.992
66456  ,2.292e-02   ,305  ,2143.8  ,-74.992
66457  ,2.674e-02   ,305  ,2143.8  ,-73.5
66459  ,2.305e-02   ,305  ,1743.1  ,-74.992
66460  ,3.199e-02   ,305  ,1740.9  ,-76.484
66461  ,2.403e-02   ,305  ,1740.9  ,-74.992
66480  ,2.543e-02   ,305  ,1813.1  ,-74.992
66493  ,4.900e-02   ,305  ,490.51  ,-74.992
66494  ,6.279e-02   ,305  ,488.32  ,-76.484
66495  ,4.876e-02   ,305  ,488.32  ,-74.992
66503  ,4.935e-02   ,305  ,486.13  ,-74.992
66507  ,5.858e-02   ,305  ,488.32  ,-73.5
66516  ,2.934e-02   ,305  ,2347.4  ,-74.992
66524  ,3.030e-02   ,305  ,2343.1  ,-74.992
66529  ,3.493e-02   ,305  ,2345.3  ,-73.5
66545  ,3.210e-02   ,305  ,1114.6  ,-76.484
66560  ,2.433e-02   ,305  ,1114.6  ,-74.992
66561  ,2.387e-02   ,305  ,1112.4  ,-74.992
66562  ,2.750e-02   ,305  ,1114.6  ,-73.5
66569  ,2.347e-02   ,305  ,1662  ,-74.992
66570  ,2.767e-02   ,305  ,1662  ,-73.5
66572  ,4.141e-02   ,305  ,2389.1  ,-73.5
66577  ,2.501e-02   ,305  ,2227  ,-74.992
66578  ,2.570e-02   ,305  ,2224.8  ,-74.992
66579  ,2.879e-02   ,305  ,2227  ,-73.5
66587  ,2.435e-02   ,305  ,2229.2  ,-74.992
66588  ,3.311e-02   ,305  ,2227  ,-76.484
66598  ,2.397e-02   ,305  ,1653.3  ,-74.992
66599  ,2.745e-02   ,305  ,1653.3  ,-73.5
66604  ,2.400e-02   ,305  ,1983.9  ,-74.992
66605  ,2.340e-02   ,305  ,1981.8  ,-74.992
66620  ,4.520e-02   ,305  ,1027  ,-76.484
66621  ,3.305e-02   ,305  ,1027  ,-74.992
66627  ,3.411e-02   ,305  ,1213.1  ,-74.992
66644  ,1.542e-01   ,305  ,2866.4  ,-74.992
66645  ,1.906e-01   ,305  ,2866.4  ,-76.484
66646  ,1.525e-01   ,305  ,2864.2  ,-74.992
66669  ,1.545e-01   ,305  ,2868.6  ,-74.992
66670  ,1.934e-01   ,305  ,2866.4  ,-73.5
66690  ,1.535e-02   ,305  ,247.45  ,-74.992
66691  ,1.338e-02   ,305  ,245.26  ,-74.992
66692  ,1.639e-02   ,305  ,247.45  ,-73.5
66699  ,2.321e-02   ,305  ,1716.8  ,-74.992
66704  ,2.852e-02   ,305  ,1714.6  ,-73.5
66708  ,3.206e-02   ,305  ,1714.6  ,-76.484
66710  ,2.481e-02   ,305  ,1712.4  ,-74.992
66724  ,2.419e-02   ,305  ,1204.4  ,-74.992
66726  ,2.518e-02   ,305  ,1208.8  ,-74.992
66729  ,3.262e-02   ,305  ,1206.6  ,-76.484
66763  ,3.212e-02   ,305  ,2213.9  ,-76.484
66765  ,2.922e-02   ,305  ,1145.3  ,-76.484
66766  ,2.943e-02   ,305  ,1147.4  ,-74.992
66775  ,3.242e-02   ,305  ,1333.6  ,-76.484
66791  ,6.388e-02   ,305  ,381.02  ,-74.992
66801  ,6.543e-02   ,305  ,383.21  ,-73.5
66807  ,2.599e-02   ,305  ,264.96  ,-74.992
66808  ,2.336e-02   ,305  ,262.77  ,-74.992
66809  ,3.034e-02   ,305  ,264.96  ,-73.5
66823  ,3.522e-02   ,305  ,1832.8  ,-76.484
66839  ,2.499e-02   ,305  ,1169.3  ,-74.992
66848  ,3.242e-02   ,305  ,2404.4  ,-74.992
66851  ,3.606e-02   ,305  ,2402.2  ,-74.992
66852  ,3.976e-02   ,305  ,2402.2  ,-73.5
66854  ,2.360e-02   ,305  ,1178.1  ,-74.992
66867  ,2.578e-02   ,305  ,1018.2  ,-74.992
66890  ,1.640e-02   ,305  ,2785.4  ,-74.992
66893  ,2.788e-02   ,305  ,2787.6  ,-73.5
66917  ,1.728e-01   ,305  ,2873  ,-74.992
66918  ,2.064e-01   ,305  ,2870.8  ,-76.484
66919  ,1.663e-01   ,305  ,2870.8  ,-74.992
66926  ,2.087e-01   ,305  ,2870.8  ,-73.5
66934  ,2.573e-02   ,305  ,1602.9  ,-74.992
66940  ,3.958e-02   ,305  ,1600.7  ,-76.484
66949  ,1.044e-02   ,305  ,240.88  ,-74.992
66950  ,1.305e-02   ,305  ,238.69  ,-76.484
66951  ,8.223e-03   ,305  ,238.69  ,-74.992
66955  ,6.786e-03   ,305  ,236.5  ,-74.992
66956  ,7.303e-03   ,305  ,238.69  ,-73.5
66965  ,3.257e-02   ,305  ,803.65  ,-76.484
66971  ,2.727e-02   ,305  ,803.65  ,-73.5
66991  ,2.397e-02   ,305  ,1574.5  ,-74.992
66992  ,2.397e-02   ,305  ,1572.3  ,-74.992
66993  ,2.698e-02   ,305  ,1574.5  ,-73.5
66995  ,2.435e-02   ,305  ,1576.6  ,-74.992
66996  ,3.245e-02   ,305  ,1574.5  ,-76.484
66998  ,2.767e-02   ,305  ,2235.8  ,-73.5
67004  ,2.242e-02   ,305  ,2233.6  ,-74.992
67005  ,3.213e-02   ,305  ,2231.4  ,-76.484
67006  ,2.382e-02   ,305  ,2231.4  ,-74.992
67017  ,3.589e-02   ,305  ,1552.6  ,-74.992
67029  ,2.366e-02   ,305  ,2152.6  ,-74.992
67030  ,2.338e-02   ,305  ,2150.4  ,-74.992
67031  ,2.708e-02   ,305  ,2152.6  ,-73.5
67050  ,2.737e-02   ,305  ,1333.6  ,-73.5
67051  ,2.432e-02   ,305  ,1331.4  ,-74.992
67076  ,2.422e-02   ,305  ,1951.1  ,-74.992
67077  ,2.350e-02   ,305  ,1948.9  ,-74.992
67078  ,2.748e-02   ,305  ,1951.1  ,-73.5
67094  ,3.857e-02   ,305  ,2435  ,-74.992
67105  ,2.725e-02   ,305  ,1907.3  ,-73.5
67108  ,3.509e-02   ,305  ,2430.7  ,-74.992
67117  ,4.522e-02   ,305  ,2432.8  ,-73.5
67119  ,3.791e-02   ,305  ,2432.8  ,-74.992
67120  ,4.912e-02   ,305  ,2432.8  ,-76.484
67142  ,5.229e-02   ,305  ,2450.4  ,-76.484
67161  ,3.119e-02   ,305  ,1745.3  ,-76.484
67162  ,2.279e-02   ,305  ,1745.3  ,-74.992
67170  ,5.741e-02   ,305  ,354.74  ,-74.992
67178  ,5.650e-02   ,305  ,359.12  ,-74.992
67182  ,3.197e-02   ,305  ,1342.3  ,-76.484
67194  ,6.842e-02   ,305  ,356.93  ,-73.5
67204  ,3.947e-02   ,305  ,551.82  ,-74.992
67206  ,3.915e-02   ,305  ,556.2  ,-74.992
67213  ,5.208e-02   ,305  ,554.01  ,-76.484
67217  ,3.453e-02   ,305  ,1561.3  ,-73.5
67219  ,3.677e-02   ,305  ,1563.5  ,-74.992
67220  ,4.548e-02   ,305  ,1561.3  ,-74.992
67232  ,3.127e-02   ,305  ,1408  ,-76.484
67233  ,2.279e-02   ,305  ,1408  ,-74.992
67258  ,3.423e-02   ,305  ,1697.1  ,-73.5
67272  ,2.412e-02   ,305  ,1184.7  ,-74.992
67273  ,2.386e-02   ,305  ,1182.5  ,-74.992
67274  ,2.747e-02   ,305  ,1184.7  ,-73.5
67278  ,2.246e-02   ,305  ,1353.3  ,-74.992
67285  ,3.149e-02   ,305  ,1351.1  ,-76.484
67286  ,2.325e-02   ,305  ,1351.1  ,-74.992
67303  ,2.876e-02   ,305  ,1024.8  ,-74.992
67304  ,4.260e-02   ,305  ,1022.6  ,-76.484
67311  ,2.807e-02   ,305  ,1863.5  ,-73.5
67317  ,2.380e-02   ,305  ,856.2  ,-74.992
67318  ,2.362e-02   ,305  ,854.01  ,-74.992
67319  ,2.726e-02   ,305  ,856.2  ,-73.5
67328  ,2.746e-02   ,305  ,860.58  ,-73.5
67336  ,3.128e-02   ,305  ,1683.9  ,-76.484
67350  ,2.975e-02   ,305  ,1683.9  ,-73.5
67354  ,3.206e-02   ,305  ,691.97  ,-74.992
67355  ,2.996e-02   ,305  ,694.16  ,-73.5
67356  ,2.307e-02   ,305  ,1681.8  ,-74.992
67367  ,3.569e-02   ,305  ,698.54  ,-74.992
67368  ,2.980e-02   ,305  ,698.54  ,-73.5
67370  ,2.341e-02   ,305  ,941.61  ,-74.992
67376  ,2.353e-02   ,305  ,937.23  ,-74.992
67380  ,3.114e-02   ,305  ,939.42  ,-76.484
67392  ,1.138e-01   ,305  ,2846.7  ,-74.992
67396  ,5.125e-02   ,305  ,532.12  ,-73.5
67405  ,1.407e-01   ,305  ,2848.9  ,-76.484
67408  ,1.162e-01   ,305  ,2848.9  ,-74.992
67409  ,1.486e-01   ,305  ,2848.9  ,-73.5
67411  ,5.112e-02   ,305  ,536.5  ,-73.5
67419  ,5.782e-02   ,305  ,411.68  ,-74.992
67426  ,7.400e-02   ,305  ,405.11  ,-76.484
67442  ,4.657e-01   ,305  ,2965  ,-74.992
67445  ,5.286e-01   ,305  ,2967.2  ,-73.5
67446  ,2.427e-02   ,305  ,1165  ,-74.992
67453  ,3.754e-02   ,305  ,1162.8  ,-76.484
67471  ,2.740e-02   ,305  ,1092.7  ,-73.5
67475  ,3.168e-01   ,305  ,2923.4  ,-74.992
67476  ,3.984e-01   ,305  ,2923.4  ,-73.5
67479  ,4.020e-01   ,305  ,2927.7  ,-76.484
67482  ,3.149e-02   ,305  ,1092.7  ,-76.484
67484  ,2.238e-02   ,305  ,1094.9  ,-74.992
67500  ,4.235e-02   ,305  ,1819.7  ,-76.484
67501  ,3.285e-02   ,305  ,1819.7  ,-74.992
67512  ,3.141e-02   ,305  ,935.04  ,-76.484
67513  ,2.378e-02   ,305  ,935.04  ,-74.992
67514  ,3.176e-02   ,305  ,930.66  ,-76.484
67515  ,2.439e-02   ,305  ,1344.5  ,-74.992
67517  ,2.437e-02   ,305  ,932.85  ,-74.992
67521  ,3.196e-02   ,305  ,1346.7  ,-76.484
67541  ,2.340e-02   ,305  ,1837.2  ,-74.992
67542  ,2.400e-02   ,305  ,1835  ,-74.992
67543  ,2.697e-02   ,305  ,1837.2  ,-73.5
67545  ,4.444e-01   ,305  ,63.504  ,-73.5
67550  ,6.177e-02   ,305  ,453.28  ,-73.5
67563  ,3.284e-02   ,305  ,1837.2  ,-76.484
67564  ,5.049e-02   ,305  ,2509.5  ,-74.992
67565  ,6.515e-02   ,305  ,2507.3  ,-76.484
67566  ,4.869e-02   ,305  ,2507.3  ,-74.992
67581  ,2.380e-02   ,305  ,939.42  ,-74.992
67582  ,2.736e-02   ,305  ,939.42  ,-73.5
67591  ,2.744e-02   ,305  ,943.8  ,-73.5
67602  ,4.852e-02   ,305  ,2540.1  ,-74.992
67623  ,6.631e-02   ,305  ,2538  ,-76.484
67624  ,5.117e-02   ,305  ,2538  ,-74.992
67629  ,2.552e-02   ,305  ,1016.1  ,-74.992
67630  ,5.525e-02   ,305  ,363.5  ,-74.992
67639  ,5.592e-02   ,305  ,361.31  ,-74.992
67640  ,6.842e-02   ,305  ,361.31  ,-73.5
67643  ,7.231e-02   ,305  ,361.31  ,-76.484
67651  ,2.879e-02   ,305  ,2732.8  ,-74.992
67652  ,2.559e-02   ,305  ,2737.2  ,-74.992
67653  ,3.685e-02   ,305  ,2735  ,-76.484
67654  ,2.734e-02   ,305  ,2735  ,-74.992
67655  ,3.104e-02   ,305  ,2735  ,-73.5
67663  ,2.353e-02   ,305  ,1340.1  ,-74.992
67666  ,2.805e-02   ,305  ,1346.7  ,-73.5
67675  ,5.992e-02   ,305  ,2599.3  ,-74.992
67676  ,7.795e-02   ,305  ,2599.3  ,-73.5
67693  ,8.954e-02   ,305  ,2623.4  ,-74.992
67701  ,7.549e-02   ,305  ,2621.2  ,-76.484
67708  ,2.594e-02   ,305  ,740.15  ,-74.992
67722  ,2.626e-02   ,305  ,735.77  ,-74.992
67724  ,3.415e-02   ,305  ,737.96  ,-76.484
67725  ,2.639e-02   ,305  ,737.96  ,-74.992
67730  ,2.810e-02   ,305  ,1657.7  ,-73.5
67745  ,3.149e-02   ,305  ,1110.2  ,-76.484
67752  ,2.434e-02   ,305  ,1902.9  ,-74.992
67753  ,2.512e-02   ,305  ,1900.7  ,-74.992
67754  ,2.832e-02   ,305  ,1902.9  ,-73.5
67760  ,2.382e-02   ,305  ,1110.2  ,-74.992
67761  ,2.746e-02   ,305  ,1110.2  ,-73.5
67801  ,2.747e-01   ,305  ,2908  ,-74.992
67810  ,7.193e-02   ,305  ,2686.9  ,-73.5
67815  ,2.448e-01   ,305  ,2903.6  ,-74.992
67819  ,6.792e-02   ,305  ,2463.5  ,-74.992
67820  ,7.983e-02   ,305  ,2463.5  ,-73.5
67830  ,1.587e-02   ,305  ,2752.6  ,-73.5
67836  ,3.051e-02   ,305  ,1434.3  ,-76.484
67838  ,3.554e-02   ,305  ,1434.3  ,-74.992
67839  ,3.905e-02   ,305  ,1434.3  ,-73.5
67841  ,6.737e-02   ,305  ,2546.7  ,-76.484
67845  ,2.397e-02   ,305  ,1986.1  ,-74.992
67851  ,3.553e-02   ,305  ,2417.5  ,-74.992
67866  ,4.709e-02   ,305  ,2415.3  ,-76.484
67867  ,3.577e-02   ,305  ,2415.3  ,-74.992
67870  ,2.430e-02   ,305  ,2139.4  ,-74.992
67871  ,2.770e-02   ,305  ,2139.4  ,-73.5
67873  ,3.160e-02   ,305  ,2139.4  ,-76.484
67881  ,2.461e-02   ,305  ,2137.2  ,-74.992
67883  ,3.184e-02   ,305  ,1075.2  ,-76.484
67886  ,2.380e-02   ,305  ,1073  ,-74.992
67914  ,6.647e-01   ,305  ,15.328  ,-76.484
67920  ,2.625e-02   ,305  ,1810.9  ,-73.5
67925  ,3.138e-02   ,305  ,2174.5  ,-76.484
67933  ,2.825e-02   ,305  ,2174.5  ,-73.5
67948  ,3.226e-02   ,305  ,2235.8  ,-76.484
67951  ,2.322e-02   ,305  ,2235.8  ,-74.992
67957  ,3.763e-02   ,305  ,878.1  ,-74.992
67958  ,4.498e-02   ,305  ,878.1  ,-73.5
67962  ,3.671e-02   ,305  ,1765  ,-74.992
67965  ,3.922e-02   ,305  ,1762.8  ,-76.484
67966  ,2.607e-02   ,305  ,1762.8  ,-74.992
67968  ,2.845e-02   ,305  ,1762.8  ,-73.5
67969  ,2.642e-02   ,305  ,1760.6  ,-74.992
67971  ,4.133e-02   ,305  ,1565.7  ,-76.484
67973  ,2.601e-02   ,305  ,1830.7  ,-74.992
67979  ,2.568e-02   ,305  ,1832.8  ,-74.992
67980  ,2.680e-02   ,305  ,1832.8  ,-73.5
68000  ,2.462e-02   ,305  ,1922.6  ,-74.992
68017  ,2.378e-02   ,305  ,1348.9  ,-74.992
68018  ,2.398e-02   ,305  ,1346.7  ,-74.992
68020  ,2.819e-02   ,305  ,1924.8  ,-73.5
68022  ,2.425e-02   ,305  ,1927  ,-74.992
68023  ,3.218e-02   ,305  ,1924.8  ,-76.484
68024  ,2.449e-02   ,305  ,1924.8  ,-74.992
68048  ,2.323e-02   ,305  ,1007.3  ,-74.992
68049  ,2.369e-02   ,305  ,1005.1  ,-74.992
68050  ,2.744e-02   ,305  ,1005.1  ,-73.5
68051  ,2.376e-02   ,305  ,1090.5  ,-74.992
68065  ,2.522e-02   ,305  ,2124.1  ,-74.992
68075  ,3.183e-02   ,305  ,1088.3  ,-76.484
68079  ,2.356e-02   ,305  ,1088.3  ,-74.992
68080  ,2.314e-02   ,305  ,1086.1  ,-74.992
68081  ,2.708e-02   ,305  ,1088.3  ,-73.5
68083  ,3.722e-02   ,305  ,2119.7  ,-74.992
68086  ,2.941e-02   ,305  ,2121.9  ,-76.484
68105  ,3.465e-02   ,305  ,1539.4  ,-76.484
68110  ,2.544e-02   ,305  ,1541.6  ,-74.992
68111  ,2.564e-02   ,305  ,1539.4  ,-74.992
68112  ,2.531e-02   ,305  ,1539.4  ,-73.5
68118  ,2.645e-02   ,305  ,731.39  ,-74.992
68129  ,3.480e-02   ,305  ,729.2  ,-76.484
68133  ,2.543e-02   ,305  ,729.2  ,-74.992
68134  ,2.464e-02   ,305  ,727.01  ,-74.992
68135  ,3.030e-02   ,305  ,729.2  ,-73.5
68150  ,3.412e-02   ,305  ,1263.5  ,-74.992
68171  ,2.343e-02   ,305  ,1537.2  ,-74.992
68172  ,3.164e-02   ,305  ,1535  ,-76.484
68173  ,2.334e-02   ,305  ,1535  ,-74.992
68182  ,7.123e-02   ,305  ,444.53  ,-76.484
68195  ,3.870e-01   ,305  ,54.745  ,-74.992
68196  ,3.943e-01   ,305  ,52.555  ,-74.992
68197  ,4.833e-01   ,305  ,54.745  ,-73.5
68204  ,6.412e-02   ,305  ,483.94  ,-76.484
68205  ,4.942e-02   ,305  ,483.94  ,-74.992
68207  ,4.916e-02   ,305  ,481.75  ,-74.992
