Noeud  ,Valeur (N/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)
347  ,3.487e+06   ,346.41  ,5600  ,-20
348  ,3.486e+06   ,346.41  ,5400  ,-20
349  ,3.486e+06   ,346.41  ,5200  ,-20
350  ,3.492e+06   ,2653.6  ,5400  ,-20
351  ,3.492e+06   ,2653.6  ,5200  ,-20
352  ,3.487e+06   ,346.41  ,5000  ,-20
353  ,3.487e+06   ,346.41  ,4800  ,-20
354  ,3.491e+06   ,2653.6  ,4800  ,-20
355  ,3.492e+06   ,2653.6  ,4600  ,-20
356  ,3.485e+06   ,346.41  ,4600  ,-20
357  ,3.486e+06   ,346.41  ,4400  ,-20
358  ,3.486e+06   ,346.41  ,4200  ,-20
359  ,3.487e+06   ,346.41  ,4000  ,-20
360  ,3.487e+06   ,346.41  ,3800  ,-20
361  ,3.487e+06   ,346.41  ,3600  ,-20
362  ,3.486e+06   ,346.41  ,3400  ,-20
363  ,3.484e+06   ,346.41  ,3200  ,-20
364  ,3.484e+06   ,346.41  ,3000  ,-20
365  ,3.481e+06   ,346.41  ,2800  ,-20
366  ,3.477e+06   ,346.41  ,2600  ,-20
367  ,3.473e+06   ,346.41  ,2400  ,-20
368  ,3.465e+06   ,346.41  ,2200  ,-20
369  ,3.451e+06   ,2653.6  ,1600  ,-20
370  ,3.433e+06   ,2653.6  ,1400  ,-20
371  ,3.394e+06   ,2653.6  ,1200  ,-20
372  ,3.337e+06   ,2653.6  ,1000  ,-20
373  ,3.263e+06   ,2653.6  ,800  ,-20
374  ,3.227e+06   ,2650.4  ,590.87  ,-20
375  ,2.164e+06   ,135.25  ,152.18  ,-20
376  ,2.302e+06   ,2864.8  ,152.18  ,-20
377  ,3.475e+06   ,2469  ,513.43  ,-20
378  ,3.395e+06   ,2493.6  ,707.15  ,-20
379  ,3.420e+06   ,2480.4  ,900  ,-20
380  ,3.447e+06   ,2480.4  ,1100  ,-20
381  ,3.467e+06   ,2480.4  ,1300  ,-20
382  ,3.483e+06   ,2480.4  ,1500  ,-20
383  ,3.475e+06   ,519.62  ,2300  ,-20
384  ,3.479e+06   ,519.62  ,2500  ,-20
385  ,3.482e+06   ,519.62  ,2700  ,-20
386  ,3.485e+06   ,519.62  ,2900  ,-20
387  ,3.486e+06   ,519.62  ,3100  ,-20
388  ,3.487e+06   ,519.62  ,3300  ,-20
389  ,3.488e+06   ,519.62  ,3500  ,-20
390  ,3.487e+06   ,519.62  ,3700  ,-20
391  ,3.487e+06   ,519.62  ,3900  ,-20
392  ,3.487e+06   ,519.62  ,4100  ,-20
393  ,3.487e+06   ,519.62  ,4300  ,-20
394  ,3.487e+06   ,519.62  ,4500  ,-20
395  ,3.491e+06   ,2480.4  ,4700  ,-20
396  ,3.487e+06   ,519.62  ,4700  ,-20
397  ,3.487e+06   ,519.62  ,4900  ,-20
398  ,3.491e+06   ,2480.4  ,5300  ,-20
399  ,3.487e+06   ,519.62  ,5100  ,-20
400  ,3.486e+06   ,519.62  ,5300  ,-20
401  ,3.487e+06   ,519.62  ,5500  ,-20
402  ,3.487e+06   ,519.62  ,5700  ,-20
403  ,3.491e+06   ,2480.4  ,5900  ,-20
404  ,3.487e+06   ,519.62  ,5900  ,-20
405  ,3.491e+06   ,2480.4  ,6100  ,-20
406  ,3.490e+06   ,2480.4  ,6300  ,-20
407  ,3.488e+06   ,519.62  ,6500  ,-20
408  ,3.488e+06   ,519.62  ,6700  ,-20
409  ,3.489e+06   ,519.62  ,6900  ,-20
410  ,3.491e+06   ,519.62  ,7100  ,-20
411  ,3.482e+06   ,2480.4  ,7300  ,-20
412  ,3.492e+06   ,519.62  ,7300  ,-20
413  ,3.492e+06   ,519.62  ,7500  ,-20
414  ,3.492e+06   ,519.62  ,7700  ,-20
415  ,3.490e+06   ,519.62  ,7900  ,-20
416  ,3.494e+06   ,519.62  ,8100  ,-20
417  ,3.487e+06   ,519.62  ,8300  ,-20
418  ,3.479e+06   ,519.62  ,8500  ,-20
419  ,3.851e+06   ,1300  ,9480.4  ,-20
420  ,3.602e+06   ,692.59  ,9471  ,-20
421  ,3.396e+06   ,506.14  ,9484.2  ,-20
422  ,3.791e+06   ,1607.1  ,510.26  ,-20
423  ,3.808e+06   ,1821.4  ,510.26  ,-20
424  ,3.785e+06   ,2035.7  ,510.26  ,-20
425  ,3.678e+06   ,2249.4  ,508.79  ,-20
426  ,3.490e+06   ,2480.4  ,6500  ,-20
427  ,3.490e+06   ,2480.4  ,2300  ,-20
428  ,3.489e+06   ,2480.4  ,2100  ,-20
429  ,3.433e+06   ,531.01  ,513.43  ,-20
430  ,3.487e+06   ,2480.4  ,1700  ,-20
431  ,3.490e+06   ,2480.4  ,1900  ,-20
432  ,3.324e+06   ,506.42  ,707.15  ,-20
433  ,3.370e+06   ,519.62  ,900  ,-20
434  ,3.778e+06   ,1392.9  ,510.26  ,-20
435  ,3.776e+06   ,1178.6  ,510.26  ,-20
436  ,3.740e+06   ,964.29  ,510.26  ,-20
437  ,3.630e+06   ,750.58  ,508.79  ,-20
438  ,3.399e+06   ,519.62  ,1100  ,-20
439  ,3.406e+06   ,519.62  ,1300  ,-20
440  ,3.430e+06   ,519.62  ,1500  ,-20
441  ,3.446e+06   ,519.62  ,1700  ,-20
442  ,3.470e+06   ,519.62  ,2100  ,-20
443  ,3.461e+06   ,519.62  ,1900  ,-20
444  ,3.492e+06   ,2480.4  ,2500  ,-20
445  ,3.492e+06   ,2480.4  ,2700  ,-20
446  ,3.492e+06   ,2480.4  ,2900  ,-20
447  ,3.491e+06   ,2480.4  ,3100  ,-20
448  ,3.491e+06   ,2480.4  ,3300  ,-20
449  ,3.491e+06   ,2480.4  ,3500  ,-20
450  ,3.491e+06   ,2480.4  ,3700  ,-20
451  ,3.491e+06   ,2480.4  ,3900  ,-20
452  ,3.491e+06   ,2480.4  ,4100  ,-20
453  ,3.490e+06   ,2480.4  ,4300  ,-20
454  ,3.491e+06   ,2480.4  ,4500  ,-20
455  ,3.491e+06   ,2480.4  ,4900  ,-20
456  ,3.491e+06   ,2480.4  ,5100  ,-20
457  ,3.491e+06   ,2480.4  ,5500  ,-20
458  ,3.491e+06   ,2480.4  ,5700  ,-20
459  ,3.488e+06   ,519.62  ,6300  ,-20
460  ,3.487e+06   ,519.62  ,6100  ,-20
461  ,3.488e+06   ,2480.4  ,6700  ,-20
462  ,3.487e+06   ,2480.4  ,6900  ,-20
463  ,3.485e+06   ,2480.4  ,7100  ,-20
464  ,3.478e+06   ,2480.4  ,7500  ,-20
465  ,3.472e+06   ,2480.4  ,7700  ,-20
466  ,3.463e+06   ,2480.4  ,7900  ,-20
467  ,3.447e+06   ,2480.4  ,8100  ,-20
468  ,3.433e+06   ,2480.4  ,8300  ,-20
469  ,3.422e+06   ,2480.4  ,8500  ,-20
470  ,3.393e+06   ,2480.4  ,8700  ,-20
471  ,3.355e+06   ,2480.4  ,8900  ,-20
472  ,3.338e+06   ,2467.9  ,9112.3  ,-20
473  ,3.290e+06   ,2471.1  ,9307.8  ,-20
474  ,3.297e+06   ,2484.3  ,9494  ,-20
475  ,3.472e+06   ,519.62  ,8700  ,-20
476  ,3.458e+06   ,519.62  ,8900  ,-20
477  ,3.437e+06   ,529  ,9304.5  ,-20
478  ,3.453e+06   ,532.09  ,9111.8  ,-20
479  ,3.853e+06   ,1100  ,9480.4  ,-20
480  ,3.794e+06   ,887.72  ,9467.5  ,-20
481  ,3.836e+06   ,1500  ,9480.4  ,-20
482  ,3.799e+06   ,1700  ,9480.4  ,-20
